Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW	App Version
PCSB00094	EU	Zen Pinball 2	http://ares.dl.playstation.net/cdn/EP4042/PCSB00094_00/BxEUSSryFmLcRBXazpnrMCdUZHehVqyAmPOfyJUJuOoPGVKgcZAZtFejdQYpIycf.pkg	KO5ifR1dg/J5YXzXABMDEyOYaksTkP1Rrn4Bnn5Ojj4+RmA78fmvs+jrLPva7kdVquvuXHFfyjXIo4N5pKdHABfVFSkA	EP4042-PCSB00094_00-ZENPINBALL200001	2017-09-26 00:00:00		263553376	9f1294734d25e3173f7bd456cd3dc308c0a427aeb993e8abf0f57748d1c5e4d2	1.67	1.00
PCSB00096	EU	Tales from Space: Mutant Blobs Attack!!!	http://ares.dl.playstation.net/cdn/EP2145/PCSB00096_00/TxqhokuEzLVzmJzzJrUHJkWpzifcACOlCOSjGAVVfgIdATDGrmucHXkbwWVYjTFT.pkg	KO5ifR1dQ+e7BhgZmpjCVFuagez3DQ1x9Atx8vF3CnYM8QaagQckF7Mn3vriq8dXN1f8yl23T5SFFssGGkcH80hPjwA8HBVZ	EP2145-PCSB00096_00-MUTANTBLOBSATK00	2017-09-26 00:00:00		138147888	e6e6861743987b9429b35315a781ec64ca7e2471fa77cc06d3669d40554c450c	1.52	1.00
PCSB00097	EU	Ninja Gaiden Sigma Plus	http://zeus.dl.playstation.net/cdn/EP4108/PCSB00097_00/ZLaBViMIDAaYEMRrIQrulgILrLRZOYhdGCnncKqsLHPUMKHjhkfPFULkNrBWrlMG.pkg	KO5ifR1dQ+e7BpgYGljAVFuag+z3cw8OMEAC+PwnLVZRlxWWLWQjq3RdMWG+CmWhxbJhNMXQFgAAy40RjwAA	EP4108-PCSB00097_00-NGSP000000000000	2017-10-22 12:32:58	Ninja Gaiden Σ Plus	2228705744	f0aa08f45c1d2c0fae01bdfba7338a4f1a4c250d19082c075fb97cc0fc97a45e	1.06	1.00
PCSB00098	EU	Disgaea 3: Absence of Detention	http://zeus.dl.playstation.net/cdn/EP1063/PCSB00098_00/jkmWzkXmOBPurVwqTxwoWSfwGdhsISRixklXRUbKBvFOadiraorzSVLnWdvwCHWP.pkg	KO5ifR1dQ+e7BhgamBnDVFtagOx38Qx2d3R1NA5yhViKz3+il49P8rydVTj9xKuDv5p3rhuN8cENABvuFm0A	EP1063-PCSB00098_00-DISGAEA3RE000000	2018-03-15 20:05:54		2290450416	13f33c917628ab3b502574e5b04b8261b9799e3b176418c1fd22a31f4cf84115	1.61	1.00
PCSB00101	EU	Putty Squad	http://zeus.dl.playstation.net/cdn/EP4037/PCSB00101_00/pyNUMjBQZkSzAlkxednxIMqvtJeUhtJpoZfNwLVsRAzmOpIJRMighgjhtKRwuzZs.pkg	KO5ifR1dQ+e7BpgYGJtDVRsaGILsDwgNCYkMDgx1dAkIDnMNdcHnv9iCC3F7mRa+naqyPK3iyt9pozE+uAEABxwWRAAA	EP4037-PCSB00101_00-PUTTYSQUADPSVEUD	2017-09-26 00:00:00		427390592	f6e00ebae89a39249828e24e829caae2c16e78d2661401ae441a7308615336bd	3.01	1.00
PCSB00102	EU	Chronovolt	http://zeus.dl.playstation.net/cdn/EP4093/PCSB00102_00/hQEpFIbfjvVHRzANpwMrZaznaFNJUwTEQzMcctrtYUOPTiVoWZqiOGLrmqDIdYcW.pkg	KO5ifR1dQ+e7BpgYWBpDVRsaGIHsd/YI8vfzD/P3CYFYis9/Scybph6KqS4/e+PHrJ8s95IoCy2WDTSODuaRnh4BAlwWdAAA	EP4093-PCSB00102_00-CHRONOVOLT000000	2017-09-26 00:00:00		274112928	d803718d35fd7f75ea260c4674ec02eee62c40504c37b1065f35e452485ee48d	1.80	1.00
PCSB00103	EU	Lego Harry Potter: Years 5-7	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00103_00/YTKiLqdIKOlSamciiaayAoNNWgCSaXtlHCYBueXEZTuOyFmMbAGaaSDImxPExwEu.pkg	KO5ifR1dQ+e7BhgaGFpAVRsaGIPs93F19/dwDAqKDPAPCXENMsLnv5MsWQ9WxT7pZVi4Z0M/03wJykKLZcNoiqEtAADbdhWv	EP1018-PCSB00103_00-LEGOHARRYPOTTER2	2017-09-26 00:00:00		1192766688	82d095e98b71140f1aa6dd9d97dc0314493bd45d34d5b482529639c62a0d1ca6	1.06	1.00
PCSB00106	EU	Mortal Kombat	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00106_00/oICdKQWfOWNqexqChCNPCFAFCcMedjeHMvMyTfjvKWYAJZctLvjwDfKLwBnmPIDp.pkg	KO5ifR1dQ+e7BhgaGFpAVRsamIHs9/UO9QkJcoRbis9/maEvfs7Ye/9yZse01VNc9z0fjfHBDQBEKBaD	EP1018-PCSB00106_00-MKULTRA000000000	2017-10-22 12:33:06		3213915008	7d30eda90872dad325596bdf5a2e8207b101f0642a9bdeeb0cd93740b9d80fe9	1.61	1.00
PCSB00107	EU	SunFlowers	http://zeus.dl.playstation.net/cdn/EP4178/PCSB00107_00/ejMXaAvdZwXwcIDhdSahOcRqLLXpqBjUbgqNJgqNkzQjlFNJsSvNOXTnZTDJTpjO.pkg	KO5ifR1dQ+e7BpgYmltAVRsamIPsD3F3DA71c/PxD3cNCga6DJ//wq31j/1V+XlwYc5NFc2rjC8GeXQwj/T0CABT2RVG	EP4178-PCSB00107_00-TGASUNFLOWERS004	2017-12-31 02:56:27		101820928	3262a9fe7106638c1fa3c6ab39c0accdb1cd6510cee4938adaaa64a0a8f1ce8e	1.69	1.00
PCSB00109	EU	New Little King's Story	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00109_00/tAdaplklYUAJfLzJPmUyLwuXFUYMIGYTvFQoRNSroneshZKtBOsnhSNnMOyEsiDj.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0sATZ7+ca7u3p5x4cHOIfFGlgaoHPf98cuW6+Y809c9lWfKHBkV3FlIUWy4bRFENbAAAjuRXf	EP0101-PCSB00109_00-NEWKINGSSTORY058	2017-09-26 00:00:00		717551136	64eb2872ace5be5262a713ccd3ae34796268365c8c58bbdec999a612bf647b5a	1.69	1.00
PCSB00111	EU	CastleStorm	http://zeus.dl.playstation.net/cdn/EP4042/PCSB00111_00/KirmhyaeWAsBaZORLFeqLsiHjRRYJEBHBxtMhmDiXrfdaOYNbHhmGYctZuhyLqSC.pkg	KO5ifR1dQ+e7BpgYmBhBVRsaGoLsd3YMDvFxDQ7xD/IF24nPf5r297+586z3/bglcMnL1HlzKQstlg00jg7mkZ4eAUT6FgEA	EP4042-PCSB00111_00-CASTLESTORM00001	2017-09-26 00:00:00		263949600	899aa04c474b3d427e663a90466d757895552ff566e9925009d7b5f0d50fe3a1	2.60	1.00
PCSB00114	EU	Ben 10 Galactic Racing	http://zeus.dl.playstation.net/cdn/EP0700/PCSB00114_00/esiezxnIUwecLdMPjJgplOtfoZhiSWgOQWPcXeZhniZvqRBOGDUUMxZMGSLVyrcN.pkg	KO5ifR1dQ+e7BoBcAlVtaGgCst/J1c/QwD0Ibik+/22fyrqfZ91U+feX+OYHbGOaPxrjgxsAABO0E2sA	EP0700-PCSB00114_00-BEN10GR000000000	2019-03-27 20:11:49		1026542896	ed12425c1e1ece890f537b2ea19a551588ed6caf136820bff5503963ce720e0f	1.06	1.00
PCSB00115	EU	Silent Hill: Book of Memories	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00115_00/CCzAgJSpFCBMTlcNwtVoIABUBZSXJZSftFGeqQtBllabWjahzDwDVJcgFPwaKfKC.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0NAXZH+zp4+oX4uHp4+Pk7+/t74vPf68fhNTZvXXgc973dMXkAJflozE+uAEAx3cVhgAA	EP0101-PCSB00115_00-SILENTHILLBOOKOM	2017-09-26 00:00:00		1627007984	5354f2cc9cc0b5ebb1243ccbe0cbeac9a8f128cdcfe8156d82b14f6fbcde21b8	1.80	1.00
PCSB00116	EU	Pinball Arcade	http://ares.dl.playstation.net/cdn/EP2058/PCSB00116_00/YLAYOWUqsMckTyWtWrQHGVRmkWSUakWHhrMeoYPjiqgdwFnIASDqVOWMbAQQKlrs.pkg	KO5ifR1dQ+e7BhgZmFpAVRsamoHsd3f0dTVAshOf/05Xlbyd7b/kJR/LggrhjM+DPTqYR3p6BAAm3hN2	EP2058-PCSB00116_00-GAME000000000001	2017-09-26 00:00:00		128595680	9d52ca802096baa5f01d817398d532ceba143ff9d6f39990f85d932d88292b92	1.67	1.00
PCSB00118	EU	Metal Gear Solid HD Collection	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00118_00/ilCLoXJoDvyTeqtkUOXTcfUlxyTEajuvILtohVeKfClaphQbOiSCyXAFnMOppyjq.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0tADZ7+se7OES5hniCLUUn/9sJAs6Fm/ZUcZ1aI7jtUNZ60ZjfHADAOJpFHpl	EP0101-PCSB00118_00-MGSHDVITA0000000	2021-03-05 15:29:35	Metal Gear Solid HD Collection	3542508752	d89156cb23b857c1d8905bf8c6b5f57ad12214ca6c60de434c74f60e672e1afd	1.67	1.00
PCSB00125	EU	Lego The Lord of the Rings	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00125_00/vWHoSTzujqMsClKDboloEjgajgNutZkZInTqhNyOuGOAJLnOIKRXkkLEnzOrKeXV.pkg	KO5ifR1dQ+e7BhgaGFpAVRsamYLs93F19/fxD3LxdwvxcA3yc8fnPyfxlhktMSuY6yT+NH9aK8tGWWixbBhNMbQFAA+wFJ4A	EP1018-PCSB00125_00-LEGOLORDOFTHERNG	2017-10-22 12:33:18		1901755760	d7c1688e4267359e8c57b39b2898b8bf3264f14dfff73fc0d4438bd076071f41	1.80	1.00
PCSB00126	EU	Kickbeat	http://zeus.dl.playstation.net/cdn/EP4042/PCSB00126_00/ldKHVbqNcFqtDviuiNcUhbgyjABxgVParShflXNaqhscKBZUfNpdCNlYfpllgMIm.pkg	KO5ifR1dQ+e7BpgYmBhBVRsamYHs9/Z09nZydQyB2YnPf7eNdhyKqNgRXuNWmr/if1kxZaHFsoHG0cE80tMjAEcBFXFl	EP4042-PCSB00126_00-KICKBEAT00000001	2017-09-26 00:00:00		868812048	0e2eb63a05195141cd1d18803167b00f669fe172bbbbfba810cddfad70b3c39b	2.12	1.00
PCSB00133	EU	Lego Batman 2: DC Super Heroes (ENG-DAN-DEU-FRA-ITA-DUT-POL-RUS-SPA)	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00133_00/XlNPEKLtOnRFzLJfEvxgXqBtsoeXaTaXcKITwEchMqrgrYZwLaToQOjDOtRwOkmV.pkg	KO5ifR1dQ+e7BhgaGFpAVRsaG4Ps93F193dyDPF19DNycQ72MMDnv+CWtbNuFC/vbJvptj7mz4ZTlIUWy4bRFENbAADU/hbu	EP1018-PCSB00133_00-LEGOBATMAN2DCSH0	2017-09-26 00:00:00		1199036784	22ae0abd3984079dd239c75a978cec86aca5a75a9df18d4fa170b0bbc34085e8	1.67	1.00
PCSB00135	EU	Lego Batman 2: DC Super Heroes (DEU)	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00135_00/stmKVhrEkbvyOsikQwTLSLAvCmbICLBDTYTxzsAfnCXmZFVFrlmaaorbyFCRudQA.pkg	KO5ifR1dQ+e7BhgaGFpAVRsam4Ls93F193dyDPF19DNycQ72MMDnv60+Z/OVfXty/75mjHp9O7KNstBi2TCaYmgLAEroFf8A	EP1018-PCSB00135_00-LEGOBATMAN2DCSH0	2018-10-29 02:16:20	LEGO Batman 2: DC Super Heroes GR	1198867520	d5592062791135fc2c06ff9c8f0a33910486531e726e5cbdb25d6bbd8060d24d	1.67	1.00
PCSB00136	EU	Jet Set Radio	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00136_00/ZyPkPUAyHNSJINZTCXHIrVMyaHLwCaGqLeNgsusYygJfUIhaLqhhnoGKaCBQAejj.pkg	KO5ifR1dQ+e7BhgYmptDVRsam4Hs93INCXYNCXJ08fR3cfX1N8Dnv7NXMrnfXG+cvfrh2imngrfEDfLoYB7p6REAEewW6wAA	EP0177-PCSB00136_00-JETSETRADIODEMO0	2017-09-26 00:00:00		1152678816	db0e44be43282654605e0dd118049edbc313d30c833a811f2f388c55178aded9	1.69	1.00
PCSB00144	EU	Street Fighter X Tekken	http://zeus.dl.playstation.net/cdn/EP0102/PCSB00144_00/wZgRqNJKEJbNEWdGXqDHkjBpgvNujShcesAAImTmuHjbAYigsRfMjrkBcudatnTm.pkg	KO5ifR1dQ+e7BhgYQmwBqjY0MQHZH+wWEeLu6OvqGgqxFJ//TCLKE15t5/yZf+ltX8uJnADKQotlw2iKoS0AACO7Fe8A	EP0102-PCSB00144_00-SFXTGAMEEU000000	2017-10-22 12:33:25	SFxTK	2261972688	da3bf04b7d26d3ec56b92b0c731331ab067678f265ed2915e4b3beb4e5836b5a	1.69	1.00
PCSB00157	EU	International Snooker 2012	http://zeus.dl.playstation.net/cdn/EP4135/PCSB00157_00/uZsxiURkRARHPSjnpFChkkimzYzDpKsCeZguhbABZJHlXyKrJwuDBvhBoZezpgOv.pkg	KO5ifR1dQ+e7BpgYGptCVRuamoPsdwv18XF39HWFWYrPf+89D2dvvf7nQ0NU7+wDwiXVozE+uAEAK+8V1QAA	EP4135-PCSB00157_00-FULLGAME00000000	2018-11-23 01:44:43		1284986880	cc67b7a5c154335040f8b08f5b6894fc322c77b13c9c226f293e4e212d6e5c60	2.05	1.00
PCSB00160	EU	Foosball 2012	http://ares.dl.playstation.net/cdn/EP4151/PCSB00160_00/nrpAuyDvFXQBgEgkuSdPEQhXwZFvnIsCGvpmRbQXcokjqiGEFsRxwTnboQsGZysQ.pkg	KO5ifR1dg/J5YXzXABNDU0OoakMzsP1u/v7BTo4+PkYGhkZhniGO+PynbfDs/jO+6Qqzc3dzlmxc+3CQRwfzSE+PANPtFQEA	EP4151-PCSB00160_00-FOOSBALL2012VITA	2017-09-26 00:00:00		139930080	3fa78a0ff53f45bee578c03877bdec5e3a0ba9019831c001e085273f4d0c271c	1.67	1.00
PCSB00161	EU	Sine Mora	http://ares.dl.playstation.net/cdn/EP4175/PCSB00161_00/rxHzpcadZEaoIeFoGocMIChLNAxgzRDguwriloOYcxxoteqnWyJWheUEVMilhomd.pkg	KO5ifR1dg/J5YXzXABNDc1OoakMzQ5D9wZ5+rr7+QY4hQZ6OPkBRfP6z3hPt73J+1dSliur1ZRV2FwZ5dDCP9PQIAJRyFDkA	EP4175-PCSB00161_00-SINEMORATRIAL001	2017-09-26 00:00:00		707823472	c4737c37578baf384d1820c4c7c5f18265534b494a4045f0c2c70d070181e3da	1.67	1.00
PCSB00166	EU	SpyHunter	http://zeus.dl.playstation.net/cdn/EP1018/PCSB00166_00/YZTqCEPEniDvynclcXKSfSmjehfVKRhnIiIeTkbLgmaEyvTIOLNoYRneFGUWOgOl.pkg	KO5ifR1dQ+e7BhgaGFpAVRuamYHsDw6I9Aj1C3ENcnf0BdmFz39sRUy9+/N+JKSEFk05+/S0xWiMD24AAKHFFN8A	EP1018-PCSB00166_00-SPYHUNTERGAME000	2019-02-20 15:20:49		1118983584	f17c31d615744e6e2a97cf34e528e2c42063c76b14b99928e91bc02c26b77d5a	1.69	1.00
PCSB00168	EU	Big Sky Infinity	http://ares.dl.playstation.net/cdn/EP4337/PCSB00168_00/ezxstHqrjGkjkHDnBcPNzzGnpNTEqzlfTYRUFsRKDkixcLrtIJGhLJWWICIwJQgl.pkg	KO5ifR1dg/J5YXzXABNjY3OoakMzC5D9oU6e7sHekZ5+bhA78flv+d3fMj3dcuGzVm27FVz1Qn+QRwfzSE+PAJj0FXUA	EP4337-PCSB00168_00-UBIGSKYINF000001	2017-09-26 00:00:00		330209408	314c7d545b330cfbcaac0ed034c0853b9b45a1d13960260649b42ef09d574dcf	1.80	1.00
PCSB00169	EU	Knytt Underground	http://zeus.dl.playstation.net/cdn/EP4337/PCSB00169_00/pmZPuBkLdBKnzCflJifKzQKYwmmUxneMDbChvubEcpybzRopjouHmQtNakTHzBgb.pkg	KO5ifR1dQ+e7BpgYG5tDVRuaWYLsD/X2iwwJCfVzcYXYic9/bGo3DnodM151OvO2X9WnjC2UhRbLhtEUQ1sAADUCFfRl	EP4337-PCSB00169_00-UKNYTTUNDE000001	2017-09-26 00:00:00		672168080	a80cacc0f3a5e88419d934d4935c0b7afa5495fe1cbb185998b8ffc2dd725e0f	1.80	1.00
PCSB00170	EU	FIFA 13	http://zeus.dl.playstation.net/cdn/EP0006/PCSB00170_00/VXcZZzKerRvXhikNsbXDRRPjTtZOAzHGIutGBVMUONauzvuKgttITcKTXtgqSWsf.pkg	KO5ifR1dQ+e7BoAcBFVtaA62383TzTHMM8TRyMAQ5DRDfP5rW+8X2uxqqxfN29Evd2bL1dEYH9wAAK1wEygA	EP0006-PCSB00170_00-FIFAVITA20130001	2017-10-26 18:02:23		2986150544	546f9e1552f48f151c102b893e65a710e7dd03bcf80639c03136c940c65f991d	1.69	1.00
PCSB00176	EU	Metal Gear Solid 3: Snake Eater - HD Edition	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00176_00/UPiFixpiflbQdxhrhkKqVQiyQABRcPKRXRnEOKsBQqTuYyRKAESJxttcgfqyGxYk.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0NwPZ7+se7OES5hniCLUUn//UL78Wcp+93/b4hqcPCm582zAa44MbAADv0xZS	EP0101-PCSB00176_00-MGSHDVITA0000000	2019-02-28 23:44:03		1921876800	99769ea062e3cd2ac8c17d307cfb1fd788d4f6421c8c182349f1f8e93af728dc	1.69	1.00
PCSB00177	EU	Metal Gear Solid 2 HD Edition	http://zeus.dl.playstation.net/cdn/EP0101/PCSB00177_00/DlCSqYjroGsSCRROdmNyUcThTUXDsojdURXNqYTxeieMuSlskNORkIAQYTeDCYeO.pkg	KO5ifR1dQ+e7BhgYQkwFqjY0NwfZ7+se7OES5hniCLUUn/9YCywtTrxrn2Lw7/OGhCDvrNEYH9wAAIuoFEMA	EP0101-PCSB00177_00-MGSHDVITA0000000	2021-05-04 22:45:24	Metal Gear Solid 2 HD Edition	1634361632	780b5ed4385ee6126175cf6c4fd8398c385bd330a443295791c2b50d784a5334	1.69	1.00
PCSB00180	EU	Oddworld: Stranger's Wrath HD	http://zeus.dl.playstation.net/cdn/EP4134/PCSB00180_00/nWeDdtFKINeiSUPXiIdfWZPfJSHxBogNmTxaIjJEqZoeJgTwXZTbtKldBNlEtxUs.pkg	KO5ifR1dQ+e7BpgYGptAVRtagO33Dw73cAnzDHF0d/R1NQSagQfkXZu97rdJzM5jOz8V+7OqraMstFg2jKYY2gIA5+oWVgAA	EP4134-PCSB00180_00-OSWHDVITAGAME100	2017-10-21 21:28:00		1562765552	d7c5d9010c226d0eec1f89f51f7d687400ca4814c1c58436c143dbcacfbe3842	1.80	1.00
PCSB00182	EU	MUD - FIM Motocross World Championship	http://zeus.dl.playstation.net/cdn/EP4023/PCSB00182_00/mzEbloCExBhKOMaNwTwPsRZiPTBfpwLqIbPSLkjZXgFwTOsLHXiZrbBjIKlOluAT.pkg	KO5ifR1dQ+e7BpgYGBlDVRtaGIHs9w11CfMMcXR39HV1DQWZgQc47Tkfn9EYafhV/Mwd1/fNl0ZjfHADANRWFZoA	EP4023-PCSB00182_00-MUDVITAGAMEEU000	2018-05-28 13:38:13		604201408	b9701a7c96e09e2bd6501e6f11cf7da21c91714fd3d002bedc156e5613136c62	1.69	1.00
PCSB00183	EU	Need for Speed: Most Wanted	http://zeus.dl.playstation.net/cdn/EP0006/PCSB00183_00/XEFaAutdiMpokzLvDtOHpwbqpobsZPcDFmiFIuVJodsgFmnWdaDrWMzzEaIrwCUC.pkg	KO5ifR1dQ+e7BoAcBFVtaGEMst/PLdg3HCgc5hkCNMo1FJ//FuvqxvTEPJl/2v37Jbdns01HY3xwAwA9JRVC	EP0006-PCSB00183_00-NFSMW000VITA00EU	2017-11-24 13:14:12		2645004368	ee4ae768ccc2176027b0f5e37ebe80da54641bbbcc145f7dcf1a9521846f6a4b	1.80	1.00
PCSB00184	EU	Burn the Rope	http://zeus.dl.playstation.net/cdn/EP4271/PCSB00184_00/RsaOabDiWMvhCzrSkjoNNhugAgYCtjuttdUAecNCmIsfqPkzinZVIkqFQFGvxrwY.pkg	KO5ifR1dQ+e7BpgYmRtCVRtamIDsdwoN8gvxcA3yD3AFW4rPfx/e/ZrMo+cS3CTJa8by9/Wh0Rgf3AAA50gUbQAA	EP4271-PCSB00184_00-BURNTHEROPE00000	2021-03-05 15:29:35	Burn the Rope	33477584	b7650df8a28945e5748330add950e04ecc8d306562b5eef9b1ab3c772eb30751	1.80	1.00
PCSB00185	EU	Doodle God	http://ares.dl.playstation.net/cdn/EP4384/PCSB00185_00/pvqYbBGPdtUAKYZgvcZhXjksVyIbPBMqjGdjJkdqtYWqPuVtXqlzmgcqtLtzJRMQ.pkg	KO5ifR1dg/J5YXzXABNjCxOoakMLU5D9Lv7+Lj6u7v4uUEvx+S9jtqXybWMZ69NzBTPnlFltHeTRwTzS0yMAe7oTAwAA	EP4384-PCSB00185_00-DOODLEGOD0000000	2017-09-26 00:00:00		51280064	e42b8333449e44fb410a38d6a38834e9706c9f3301eac1051abd71d749118ec7	1.80	1.00
PCSB00186	EU	escapeVektor	http://zeus.dl.playstation.net/cdn/EP4352/PCSB00186_00/dhjsuGXERoUOMYMuaVARCihZNHpksMbLRfehgeEyIjEkIAWXNXwSwCnVVOurrShD.pkg	KO5ifR1dQ+e7BpgYmxpBVRtamIHs9/NzDXZ2DHANc/UO8Q9yDcXnv387rHazrpHfcZEh0fT1Ly2P0Rgf3AAAHXAVHAAA	EP4352-PCSB00186_00-NNESCAPEVEKTOREU	2019-02-28 23:44:50		38141952	b7caa0e79f0848be3b245011b35b75c84de024b340262b221b6a9382c7edf1f7	1.80	1.00
PCSB00189	EU	Guacamelee!	http://ares.dl.playstation.net/cdn/EP2145/PCSB00189_00/SbbaKVGkVPdjfFVkQKivpwobUpjfAqBsbJjEsCJOklQoNZDvttrgPPhcqRENCUlv.pkg	KO5ifR1dQ+e7BhgZmphCVRtaWILsdw91dHb0dfVxdYVYis9/E7YHTvnesMDug2nSh6VscoKUhRbLBhpHB/NIT48AYpIU3AAA	EP2145-PCSB00189_00-GUACAMELEE000000	2017-10-21 21:28:19		342902960	73cd270ba03961023eb71bc9e67c8caf3e282cab2ac61a994db384070133d744	2.05	1.00
PCSB00190	EU	Sonic & All-Stars Racing Transformed	http://zeus.dl.playstation.net/cdn/EP0177/PCSB00190_00/UUGvBBYVsKjIgXcnrqQNiYMENbyXUPjwEaVPDfkhwziGNOCrSEwXwUGDMpIsAXOV.pkg	KO5ifR1dQ+e7BhgYmptDVRtagu0PdgwOCgly9At28w/ydXUxwOe/cssi7/dSji9/17uGlUytjKMstFg2jKYY2gIATYsVXHgA	EP0177-PCSB00190_00-SASRTRANSFORMED0	2017-09-26 00:00:00		1534793264	93821c5551931227582ff97d261bbbed052081a7da2565d86e75fece85b09263	1.80	1.00
PCSB00194	EU	Zombie Tycoon 2: Brainhov's Revenge	http://zeus.dl.playstation.net/cdn/EP4096/PCSB00194_00/BrciWzVpGHggHUhiBPeiHPRYxcPQfQaEiXKYlOrYgUPMoxBYwhnAqdLbNzGIyECV.pkg	KO5ifR1dQ+e7BpgYWJpBVRtamoDsj/L3dfJ0NQpzDQr29PczMMTnv6lzVJ2X3Ew6ev54auIqxskbRmN8cAMAoNoVcwAA	EP4096-PCSB00194_00-ZOMBIE2VERSION01	2018-07-29 16:59:18		680824592	58f442936a0507bfd7ad0b549ed1a077f3bec6e6d440b5e7c5fb81a14fdd6122	2.05	1.00
PCSB00198	EU	History: Legends of War	http://zeus.dl.playstation.net/cdn/EP4136/PCSB00198_00/hEMfYtiAIGELTwljQvsQDAZZCrjLPneTijaThtUvxhoqskRiRBUstnKSptCqUtlp.pkg	KO5ifR1dQ+e7BpgYGptBVRtaWoDs93F1d/VzCfZ3C3cMAtmJz3/Lw0LKyoK3KJz//tpx3jH+TspCi2XDaIqhLQAAzl4VtAAA	EP4136-PCSB00198_00-LEGENDSOFWAR0001	2017-09-26 00:00:00		1423568608	6c9f0190dad6634a4eeaf6266b25e5ba4a563fdad1b63e8c8c3a007ad7a59e3b	2.05	1.00
PCSB00203	EU	Retro City Rampage	http://ares.dl.playstation.net/cdn/EP2077/PCSB00203_00/WPUTfrpPZANHfuJwwwTbIxbuUZALurDdwSdCeNWGGNigYvTqfbSYXBZdDXxEvkFm.pkg	KO5ifR1dg/J5YXzXACMDc3OoaiMDY5D9Qc5B7o6+rnA78fkvu/verilnxJ8d0555YHHATcFBHh3MIz09AgAYDhUz	EP2077-PCSB00203_00-RCRGAME000000001	2017-09-26 00:00:00		32312576	19de0dd2b4531c6c6fbd5ebe05f0cd921b6292dfeef4195567ae5687b571e346	1.80	1.00
PCSB00204	EU	WRC 3 - FIA World Rally Championship	http://zeus.dl.playstation.net/cdn/EP4356/PCSB00204_00/cKHYseMSNIXlyRtEVUeQOjgHBWIFyaqJWabvBemhHwndeyiKkZsgkYgaLkWMkTtI.pkg	KO5ifR1dQ+e7BpgYm5pBVRsZmIDsDw9yNg7zDHF0d/R1dQ0FmoEHfJIXDHr+Ymcuw3yRZEu/crnRGB/cAAA7mxNm	EP4356-PCSB00204_00-WRC3VITAGAMEEU00	2018-05-28 00:31:16		732234688	042fdbdceda647bf81c7361d667db2280a9dcf46332b34b4ace1ae2d9b3b23be	1.80	1.00
PCSB00205	EU	Virtue's Last Reward	http://zeus.dl.playstation.net/cdn/EP4034/PCSB00205_00/DlgPWkzSdFcdtsxjWDMOILhJLJIXeLTJrEToigdFGXrDdVMOXDYcyblOEAhXUYDV.pkg	KO5ifR1dQ+e7BpgYGJtAVRsZmILsj3IN8wwKCXUN9nEMDglyDcfnv247hZkvuMNjCyUnCS29/yZzNMYHNwAAGNwUgQAA	EP4034-PCSB00205_00-ZEVIRTUESLASTREW	2021-03-05 15:29:35	Virtue's Last Reward	1324286304	afc6cb938457a11962a5724561f5632cf4b3c2871b9c179e3c611d2dea0c6b1a	1.69	1.00
PCSB00213	EU	Call of Duty Black Ops: Declassified	http://zeus.dl.playstation.net/cdn/EP0002/PCSB00213_00/VtOyqhMkfJIlPNEPFmtoGhTpTPxLTHIzcqWkbXOMlXaLOqGeksitlBBpMDQQfdBr.pkg	KO5ifR1dQ+e7BsBsAao2MjQG2e/i6uzjGBzs6ebp6uIaamCIz39q7lZ9ttJdHr838v/lfq15ZjTGBzcAAKEGE7EA	EP0002-PCSB00213_00-DECLASSIFIEDEU01	2017-09-26 00:00:00		2383778032	41e773e09fd167a542a3ab4160577c5155d906dcc339a5fb5412e83f0ba33ee2	1.80	1.00
PCSB00215	EU	Dokuro	http://zeus.dl.playstation.net/cdn/EP0747/PCSB00215_00/DrYnIVrViOiRPWnzIAmDWAWQmOUTpQVLEUMHMgqLEQCXUOveRQOQeyuuZHjchAqH.pkg	KO5ifR1dQ+e7BhiYm5hDVRsZmoLsd/H3Dg3yDw12d/QFWWWAz3/B/6oWs9ustuho2/5QNv/XpUEeHcwjPT0CAFpaFVEA	EP0747-PCSB00215_00-DOKUROUSGAME0000	2017-09-26 00:00:00		381652880	ef1f754da45b0a675da748e554f0ae48a54a8e5f2f3d076587775f7351892438	2.01	1.00
